,Drug_ID,Drug,Y
1259,12133,COCC(=O)OC1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2C1C(C)C,1
1260,3441,O=C(NCc1cccc(F)c1)NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,1
1261,10335,NCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,1
1262,10368,CCCCC1(CCCC)N[C@@H](c2nc(-c3ccccc3)c[nH]2)Cc2c1[nH]c1ccccc21,1
1263,4997,Cc1nc(C)c(-c2nnc(CCCCN3CC4C[C@]4(c4ccc(C(F)(F)F)cc4)C3)n2C)o1,1
1264,3824,CC(=O)N1CC2CC1CN2CCOc1ccc(Oc2nc3ncccc3s2)cc1,0
1265,9225,CCOC(=O)Nc1cccc([C@@H](c2ccc(C(=O)N(C)CC)cc2)N2CCN(Cc3c[nH]c(C)n3)CC2)c1,0
1266,677,C[C@H]1CN(CCC2CCCc3c2cnn3-c2ccc(F)cc2)C[C@@H](C)O1,1
1267,1108,CCCCc1cc(OC2CCN(CCCCS(=O)(=O)C(C)(C)C)CC2)c2ncccc2c1.Cl.Cl,1
1268,8282,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)CN(CC(=O)N1CCOCC1)C2=O,0
1269,7875,CCN1CCN[C@@H](C(=O)N2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,0
1270,11296,N#Cc1cc(F)cc(-c2nc(-c3ccccn3)no2)c1,0
1271,51,CC(C)c1cc(C#N)cc2nc(-c3ccc(C(=O)NCC4CCC(c5ccc(C(F)(F)F)cc5)CC4)cc3)oc12,0
1272,6011,CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N2CCN(c3nc(C(F)(F)F)cs3)CC2)(C(C)C)C1,0
1273,2829,Cc1ncoc1-c1nnc(SCCCN2C[C@H]3C[C@@]3(c3cccc(OC(F)(F)F)c3)C2)n1C,1
1274,6305,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc(C(F)(F)F)cs3)CC2)CC1,0
1275,11834,O=C(/C=C/c1ccc(CNCCc2c(-c3ccccc3)[nH]c3ccccc23)cc1)NO,1
1276,5529,COc1cc(N2CCCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,0
1277,12683,C[N+]1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,0
1278,3245,Cn1cnc(C(=O)N(Cc2cccc(OC(F)(F)F)c2)C2CC3CN(CC(O)c4ccccc4)CC3C2)c1,1
1279,11170,O=C(O[C@H](CO)C(F)(F)F)N1C[C@H]2[C@@H](C1)[C@@H]2c1ccn(-c2ccc(F)cc2)n1,0
1280,1203,O=[N+]([O-])c1ccc(NCCCCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)c2nonc12,1
1281,2767,Cc1c2c(n3c1CCCN1CCCCC1C(C)Nc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,1
1282,90,O=C1NC[C@@H](c2ccc(F)cc2)C12CCN([C@@H]1COCC[C@@]1(O)c1ccccc1)CC2,0
1283,7410,Cc1c[nH]c2c(Nc3nc(N[C@@H]4CCOC[C@@H]4N)cc4nc[nH]c(=O)c34)cccc12,0
1284,4940,COc1cccc(CN(c2cccc3[nH]ccc23)C2CCNCC2)c1,1
1285,9664,Cc1cccnc1CN1CCC2(NC(=O)N(c3ccc(-c4ccccc4)cc3)C2=O)C(C(=O)O)C1,0
1286,5799,CN(O)C(=O)c1cc2c(CN3CCCC3C(N)=O)cn(Cc3ccc(F)cc3)c2cn1,1
1287,3793,O=C(Nc1ccc(-c2nnc(NCCCN3CCCCC3)o2)cc1)c1ccccc1,0
1288,8805,Cc1ncoc1-c1nnc(SCCCN2CC[C@]3(c4ccc(C(F)(F)F)cc4)C[C@@H]3C2)n1C,1
1289,9996,COc1cc(N2C(=O)N(c3ccc(-c4cccc(C(=O)O)c4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,1
1290,7958,CC(C)(C)[C@@H](N)C(=O)N1CC(c2cc(F)ccc2F)=C[C@H]1c1ccccc1,1
1291,9344,C[C@@H](O[C@H]1CCn2ccnc2C[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,1
1292,1867,COc1ccccc1N1CCN(CCCC(C(=O)O)(c2ccc(Br)cc2)C(C)C)CC1,1
1293,6881,CC(=O)N(CCOc1ccc([N+](=O)[O-])cc1)CCc1ccc([N+](=O)[O-])cc1,1
1294,9318,O=C(c1ccc(Cl)cc1)N1CCC2(CCN(Cc3ccccc3Oc3ccccc3)CC2)CC1,1
1295,11140,O=C(NC(c1ccc(Cl)cc1)c1ccncc1Cl)[C@@H]1CC[C@@H](N2CCOCC2)C[C@H]1c1ccc(Br)cc1,1
1296,2804,O=C(CCC[NH+]1CC=C([N+]2=c3ccccc3=NC2=O)CC1)c1ccc(F)cc1,1
1297,3201,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]nc1C1CC1,1
1298,390,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,0
1299,192,Cc1ncoc1-c1nnc(SCCCN2C3CCC2CC(c2cccc(C(F)(F)F)c2)C3)n1C,1
1300,6465,CS(=O)(=O)c1ccc(OCCC2CC2C2CCN(c3ncc(Cl)cn3)CC2)nc1,0
1301,12303,CCN(C)C(=O)c1ccc([C@H](c2cccnc2)N2CCN(Cc3cscn3)CC2)cc1,0
1302,2703,CN(CC1COCCO1)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,0
1303,5962,C[C@@]1(c2cc(CNCC(F)(F)F)c(F)cc2F)CCSC(N)=N1,1
1304,7306,CC[C@H]1C[C@@H]2C[C@H]3c4[nH]c5ccc(OC)cc5c4CCN(C2)[C@@H]13,1
1305,38,COc1ccc2ncc(C#N)c(CCN3CCC(NCc4cc5c(cn4)OCS5)CC3)c2c1,1
1306,4350,Cc1cccc(C)c1OC[C@@H](C)[NH3+],1
1307,10977,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,0
1308,4039,CCOC(=O)N1CCC(CN2CCC3(CC2)OC(=O)Nc2ncccc23)CC1,1
1309,5477,COc1ccc(-c2nc(CCOc3cccc(C[C@@H]4C(=O)N(c5ccc(C(C)(C)C)cc5)[C@@H]4C(=O)O)c3)c(C)o2)cc1,1
1310,2605,Cc1ccccc1[C@@H]1CCN(C[C@@H]2CCc3cccnc3[C@@H](O)C2)C[C@H]1O,0
1311,1336,CCN1C[C@@H](N(Cc2cc(F)ccc2Cl)c2ccc(C#N)c(Cl)c2)CC1=O,1
1312,3096,CCCCN(CCc1ccc(Cl)c(Cl)c1)C[C@H](O)COc1ccc(NS(C)(=O)=O)cc1,1
1313,5384,COc1ccc(CC(=O)Nc2cc3c(cc2[N+](=O)[O-])OC(C)(C)C(O)C3NC2CC2)cc1,0
1314,5733,O=C(NC1CCN(Cc2ccc3cc[nH]c3c2)CC1)c1cc(=O)c2ccc(F)cc2o1,1
1315,6787,NS(=O)(=O)c1ccc(CCNc2nc(Cl)nc3cccc(-c4ccccc4)c23)cc1,0
1316,12135,CCOC(=O)C1C2CC[C@H](C[C@@H]1OC(=O)c1ccccc1)N2C,1
1317,8783,O=C(c1ccc(Cl)cc1)N1CCN(c2ccc(OC3CCN(C4CCC4)CC3)cc2)C(=O)C1,0
1318,4316,COc1cccc(-c2cc(NC(=O)CCCN3CCCCC3)[nH]n2)c1,1
1319,10341,CN(C)C(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,1
1320,4888,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,0
1321,9657,C[C@H]1COCCN1c1cc(CS(C)(=O)=O)nc(-c2ccc3[nH]ccc3c2)n1,0
1322,8702,CCc1nsc(-c2nnc3n2CCN(C(=O)c2ccc(F)cc2)[C@@H]3C)n1,0
1323,11517,C[C@@H]1Cn2ncc(C3CCN(S(C)(=O)=O)CC3)c2CN1c1ccnc2[nH]ccc12,0
1324,8486,CC(C)C1(C(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CCC(N2CCC(c3cncnc3)CC2)C1,1
1325,5843,Cc1cccc(N2CCN(CCCNC(=O)c3nc(C)n(-c4ccc5c(c4)OCCO5)c3C)CC2)c1C.Cl.Cl,1
1326,13347,CNC(=O)c1ccc2cc(C3(O)CCn4cncc43)ccc2c1,0
1327,6546,CCS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(C(F)(F)F)nc3)n2)cc1,1
1328,12403,CC1CCCN1C(=O)c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2)C3=O)cc1,0
1329,8596,CC(C)N(Cc1ccc(Cl)c(Cl)c1)CC1CNC1.Cl,1
1330,11124,C[C@H]1CCc2c([nH]c3ccccc23)[C@@]2(N1)C(=O)Nc1ccc(Br)cc12,0
1331,9731,Cc1cc(C)n(-c2cc(NC(=O)CN3CCCN(C)CC3)nc(-c3ccc(C)o3)n2)n1,1
1332,11643,CC1(C)Cc2cccc(CN3CCC4(CC3)CCN(C(=O)c3ccc(N)cn3)CC4)c2O1,0
1333,8769,CCN1C[C@@H]2CCCC[C@]2(c2ccc(Cl)c(Cl)c2)C1,1
1334,4079,FC(F)(F)c1cc(Nc2ccncc2)nc(NCc2ccc3c(c2)OCO3)n1,0
1335,11373,COc1c(CCN2CCN(C(=O)Cc3ccc(-n4cnnn4)cc3)CC2)ccc2c1COC2=O,0
1336,7358,Nc1nc(CC(=O)Nc2ccc(CC3CCC(C(O)c4ccccc4)N3)cc2)cs1,0
1337,9596,CNC(=O)c1cc(Oc2ccc3nc(NC(=O)c4cc(C(F)(F)F)cc(C(F)(F)F)c4)sc3c2)ccn1,0
1338,4559,CCO/N=C(/c1ccc(F)c(F)c1)c1ccc(CN2CCC3(CC2)OCc2cn(C)c(=O)cc23)cn1,1
1339,1172,Cc1cc(Cn2cc(CN(C(=O)C3CNCCC3(O)c3ccc(F)c(F)c3)C3CC3)c3c(F)cccc32)ccn1,1
1340,2467,Cc1c(C(F)CN2CCN(C(=O)Cc3ccc(-n4cnnn4)nc3)CC2)ccc2c1COC2=O,0
1341,9928,Clc1ccc2c(c1)NC(N1CCNCC1)=c1ccccc1=N2,1
1342,4313,FC(F)(F)c1ccc(Nc2ncnc3cc(-c4ncccc4C(F)(F)F)ccc23)cn1,1
1343,4497,CCn1c(-c2ccc(OCCCN3CCCCC3)cc2)nc2ccccc2c1=O,1
0,10325,COc1nccnc1CC1=C(CCN(C)C)Cc2cc(Cl)ccc21,1
1,11864,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC12CC3CC(CC(O)(C3)C1)C2,0
2,5893,Fc1ccc(Cn2cc(NCCN3CCCCC3)nn2)cc1F,0
3,6664,CC1(C)C[C@@H](NC(=O)CC(O)(C(F)(F)F)C(F)(F)F)c2cc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3Cl)nc2O1,0
4,977,O=C(O)C[C@@H]1c2ccccc2C[C@H]1NC(=O)c1cc2sc(Cl)c(Cl)c2[nH]1,0
5,3857,Cn1c(CCCCN2CC3C[C@]3(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccc(F)c(F)c1,1
6,5023,COC(=O)N(NC(=O)c1c(CN2CCN(C(C)C)CC2)c(-c2ccccc2)nc2ccccc12)c1ccccc1,1
7,6339,COCCOc1cc2ncc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCOCC1,1
8,7840,CS(=N)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,0
9,2351,C[C@@H](c1ccc(-c2cccc(C(=O)O)c2)cc1)[C@H]([NH3+])C(=O)N1CC[C@H](F)C1,0
10,884,Cc1cc(CN2CCN(c3c(Cl)cnc4nc(-c5cn(C)nc5C5CC5)[nH]c34)CC2)no1,1
11,10595,O=C1NC[C@@H](c2ccccc2)C12CCN([C@H]1CCCC[C@@H]1c1ccccc1)CC2,1
12,11431,Cn1c(CCCCN2CC3C[C@]3(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1cccc(F)c1,1
13,3540,CC(C)(O)c1ccc(C(Cc2ccc(=O)[nH]c2)c2ccc(OC(F)F)c(OC3CC3)c2)cn1,0
14,3784,O=C(N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1)c1ccco1,1
15,7760,O=C(Nc1ccc(S(=O)(=O)Nc2ccccc2C(=O)c2ccccc2)cc1)OCC1CCCO1,1
16,5382,CCc1c2c(n(C)c1CC)CCCC2=NOC(=O)Nc1ccccc1,0
17,353,C[C@@H]1NCCC[C@@H]1Nc1ncc(C(N)=O)c2sc(-c3ccccc3)cc12,1
18,7284,COc1ccc(C23CC2CN(CCCSc2nnc(-c4cccc5nc(C)ccc45)n2C)C3)cc1,1
19,8886,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OCCCCO)nc56)(CC3)OC4)nc2N1,1
20,5903,N#Cc1ccc2ccc(=O)n(CCN3CC[C@H](NCc4cc5c(cn4)OCCO5)[C@H](O)C3)c2c1,0
21,2034,Cc1ccc(-c2cnc3c(c2)[C@]2(COC(N)=N2)c2cc(-c4cccnc4F)ccc2O3)cc1,1
22,1516,COc1cccc([C@@H](C)N2[C@H]3CC[C@@H]2C[C@@H](Oc2cccc(C(N)=O)c2)C3)c1,1
23,7453,CN1CCN(c2cc(C(F)(F)F)cc(COCC3(c4ccccc4)CCNCC3)n2)CC1,0
24,2742,Cc1ccc2c(-c3nnc(SCCCN4CCc5nc6cc(C(F)(F)F)ccn6c5CC4)n3C)cccc2n1,1
25,11321,CO[C@@]12CC[C@@]3(C[C@@H]1[C@@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,1
26,6345,CC1CN(CC(=O)N[C@H]2C3CC4CC2C[C@](C(N)=O)(C4)C3)S(=O)(=O)N(c2c(Cl)cc(Cl)cc2Cl)C1,0
27,4162,N#Cc1ccnc(C2=NC(c3ccc(F)cc3)(c3ccc(F)cc3)C(CO)N2)c1,1
28,6605,N#Cc1cnc(Nc2cc(CN3CCN(C(=O)CO)CC3)ccn2)s1,1
29,7047,Cc1nc2ccccc2c(=O)n1-c1ccc(OCCCN2CCCCC2)cc1,1
30,7614,CC(C(=O)NO)c1ccc(OS(=O)(=O)C(F)(F)F)cc1,0
31,12099,Nc1cncc(Nc2ccc(Oc3ccc(Cl)cc3)cc2)n1,1
32,7988,COc1ccc(S(=O)(=O)N2Cc3ccc(C=CC(=O)NO)cc3C2)cc1,0
33,9867,N#Cc1ccc2cc1Oc1ccc3cccc(c3c1)N1CC[C@@H](NCCc3cncn3C2)C1=O,1
34,63,CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N2CCN(c3cc(C(F)(F)F)ncn3)CC2)(C(C)C)C1,0
35,10519,O=C(c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2)C3=O)cc1F)N1CCCC1,1
36,13230,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@@H](O)[C@@H](O)[C@@H](O)CO)c2cc1C,0
37,8956,O=S(=O)(c1ccccc1)C1(F)CCN(CCc2ccc(F)cc2F)CC1,1
38,3684,O=c1ccc2c(OCCCCc3ccccc3)c3ccoc3cc2o1,1
39,5156,COC1COCCC1N[C@@H]1C[C@H]2CN(C(=O)OCCNC(C)=O)C[C@@]2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,0
40,1433,COc1c(N2CCC(C(C)NCCC#N)C2)ccc2c(=O)c(C(=O)O)cn(C3CC3)c12,0
41,10956,O=C(Nc1ccccc1)c1[nH]c2cc(F)ccc2c1C1CNCC[C@H]1F,1
42,11901,Cc1cc2nc(CC3CCNCC3)n(Cc3ccc(Cl)cc3)c2cc1C,1
43,1355,N#Cc1ccc(C(=O)N2CCC(c3ccc(C(=O)NC(=N)N)cc3C(F)(F)F)CC2)cc1,1
44,4641,CN1CC2CC1CN2c1ccc(-c2ccc3n[nH]cc3c2)cn1,0
45,5563,COc1ccc2ncc(F)c(CCN3CC[C@H](NCc4cc5c(cn4)OCCO5)[C@H](O)C3)c2n1,1
46,3526,O=C(Nc1cccc(C(F)(F)F)c1)n1ccc2cc(Oc3ncnc4c3CCNC4)ccc21,1
47,7897,N#Cc1ccc(Cn2cncc2CN(CCCc2ccccc2)[C@H]2CCN(Cc3ccccc3)C2=O)cc1,1
48,11437,Cc1cc(C)n(-c2cc(NC(=O)CN3CC[C@H](CN(C)C)C3)nc(-c3ccc(C)o3)n2)n1,1
49,12893,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1,0
50,11895,O=C(CNCC1CCCCC1)N1CCc2ccccc2C1C1CCCCC1,0
51,6918,Cc1nc2cc(/C=C/C(=O)NO)ccc2c(=O)n1CCc1ccccc1,0
52,10760,Cc1[nH]nc2c1C(c1cc(-c3cccnc3)cc(C(F)(F)F)c1)(C(C)C)C(C#N)=C(N)O2,0
53,3210,NC[C@]1(c2cccc(Cl)c2)CC[C@H](N2CCn3c(nnc3C(F)(F)F)C2=O)CC1,0
54,6495,O=C(NCc1cccc(OC(F)(F)F)c1)C1c2ccccc2C(=O)N1CCc1ccccn1,0
55,2919,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)CN(c1ccc(C#N)cc1)C2=O,1
56,8528,Clc1ccc(Cn2c(CN3CCCC3)nc3ccccc32)cc1,1
57,12010,O=C(c1ccc(F)cc1)N1CCN(c2ccc(OCCCN3CCCCCC3)cc2)C(=O)C1.O=CO,0
58,3519,CCS(=O)(=O)c1cnc(N2CC3(CCN(C[C@H](O)c4ccc5c(c4C)COC5=O)CC3)CC2=O)cn1,1
59,795,COC1CCN(S(=O)(=O)c2ccc(-c3ccc(CCN4CCCC4C)cc3)cc2)CC1,1
60,6843,CCCNC[C@@H](O)COc1ccc(O)cc1C(=O)CCc1ccccc1,0
61,8012,NC(=O)c1cnc(N[C@H]2CCCNC2)c2cc(-c3ccccc3)sc12,0
62,9787,O=c1ccnc(NCC2CCN(c3nc4ccccc4n3Cc3ccc(F)cc3)CC2)[nH]1,1
63,10479,Cc1c([C@@H](O)CN2CCC3(CC2)CCN(c2ccc(C#N)cn2)CC3)ccc2c1COC2=O,1
64,4701,CCO/N=C(/c1ccc(F)c(F)c1)c1ccc(CN2CCC3(CC2)OCc2cc(=O)n(C)cc23)cn1,0
65,7810,C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@@H](NCC(F)(F)F)C1,0
66,1575,COc1ncccc1C(C)c1c(CCN(C)C)sc2ccccc12,1
67,168,Cn1cc2c(OCC3CCN(CCc4ccc(N)cc4)CC3)nc3ccccc3c2c1,1
68,4064,CN1CCN(Cc2ccc3c(c2)Cc2c-3n[nH]c2-c2csc(C#CCNc3ccccc3)c2)CC1,1
69,7242,O=C(NC1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21)c1ccc(F)cc1,1
70,13056,O=C(NOC[C@H](O)CO)c1ccc(F)c(F)c1Nc1ccc(I)cc1F,0
71,12988,CNC(=O)c1c(F)cccc1Nc1nc(Nc2cc3c(cc2OC)CCN3C(=O)CN(C)C)nc2[nH]ccc12,0
72,2405,O=C([C@H]1CNCC[C@@]12OCc1cc(F)c(F)cc12)N(Cc1ccc(Cl)cc1Cl)C1CC1,1
73,1310,CC(C)n1nc(C(=O)NCC2CCN(CCNS(C)(=O)=O)CC2)c2ccccc21.Cl,1
74,3984,CC(C)N1CCN(C(=O)N2CCC(C(=O)N3CC4CCC(CC4)C3)CC2)CC1,0
75,11642,CC(C)c1cc(CNCCN2CCC(c3ccccc3)CC2)on1,1
76,1086,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,1
77,12694,COCCOC(=O)C1=C(C)NC(=C(C1c2cccc(c2)[N+](=O)[O-])C(=O)OC(C)C)C,0
78,8425,Cc1c(C(=O)c2ccc(Cl)cc2)c2ccc(OC(F)(F)F)cc2n1Cc1cccc(O[C@@H](C)C(=O)O)c1,1
79,3080,Cc1nsc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)[C@@H]3C)n1,1
80,6888,O=C([O-])COCC[NH+]1CC[NH+]([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,0
81,3017,Cc1ncoc1-c1nnc(SCCCN2CCc3ccc4oc(C(C)(F)F)nc4c3CC2)n1C,1
82,12602,CSc1ccccc1C(=O)N(C1CCCCC1)[C@H]1CCNC1,1
83,10822,CSc1ccccc1C(=O)N(CC1CCC1)C1CCNC1,0
84,7578,O=C([C@H]1CNCC[C@@]12OCc1cc(F)c(F)cc12)N(Cc1nccc2ccccc12)C1CC1,0
85,12746,C[C@@]12O[C@@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,0
86,9500,CN1[C@@H]2CCC[C@@H]1CC(NC(=O)c1nn(C)c3ccccc13)C2,1
87,7919,Cc1ccc(OCC#Cc2cc(-c3n[nH]c4c3Cc3cc(CN5CCN(C)CC5)ccc3-4)cs2)cc1C,1
88,7765,CC1CCCN1CCCOc1ccc(N2CCN(C(=O)c3cc(F)cc(F)c3)CC2=O)cc1,1
89,5327,O=C(NCc1ccc(O)cc1Cl)C1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,1
90,4477,CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4ccc(C#N)nc4)cc23)CC[C@]1(C)N,1
91,8165,Cc1cc(C[C@@H](NC(=O)N2CCC(N3Cc4cccc(F)c4NC3=O)CC2)C(=O)N2CCC(N3CCCCC3)CC2)cc2cn[nH]c12,1
92,6884,Cc1cc(F)ccc1C1CCN(C[C@@H]2Cc3ccccc3CN2)CC1,1
93,1602,Fc1ccc2c(C3C[N+]CCC3F)c(-c3cccc4ccccc34)[nH]c2c1,1
94,8373,O=S(=O)(c1ccc(C=Cc2ccncc2)nc1)c1ccccc1F,1
95,8145,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](Cc2ccccc2)N(C)C1=O,0
96,455,CCN[C@H]1CCN(CC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)C1,1
97,533,COc1c(O)c(C(C)=O)c(OCc2ccc(Cl)cc2)c2ccoc12,1
98,13063,O=C1NCCc2[nH]c(-c3ccncc3)cc21,0
99,10784,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)Nc2ccc(I)cc2)CC1,1
100,13353,Cc1cnc(NC(=O)Nc2cc(Br)c(C)cc2OC[C@@H]2CNCCO2)cn1,0
101,811,N#Cc1ccc2[nH]c(C3CCN(CCn4c(=O)ccc5ncc(Oc6ccc(S(N)(=O)=O)cc6)cc54)CC3)nc2c1,0
102,6073,O=C(NCc1ccncn1)c1ccc(Oc2ccc(C#CC3(O)CN4CCC3CC4)cc2)cc1,0
103,2619,CC1=NC(c2cccc(-c3cccnc3)c2)(C2CCCCC2)N=C1N,0
104,3574,O=C(c1nnc(-c2ccccc2)o1)N1CC(Oc2ccc(CN3CC4(CCCO4)C3)cc2)C1,1
105,8157,COc1ccc2ccc(=O)n(CCN3CC[C@H](NCc4ccc5c(n4)NC(=O)CO5)[C@@H](OC)C3)c2c1,0
106,10234,C[C@@H]1Cc2cccc(CN3CCC4(CC3)CCN(C(=O)c3ccncc3)CC4)c2O1,0
107,6848,O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(C[C@@H]2CCCN(C3CC3)C2)CC1,1
108,1769,CN(C/C=C/c1ccc(C(F)(F)F)c(F)c1)Cc1ccc2c(c1)OCCC2.Cl,1
109,4925,CSc1nc(C)cc(C(=O)NCCN2CCN(c3cccc(C)c3C)CC2)n1,0
110,6692,O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)C1=CC(=O)c2ccccc2C1,1
111,12642,COc1ccccc1OCCNC[C@@H](O)COc1cccc2[nH]c3ccccc3c12,1
112,5349,COc1cc(F)ccc1-c1cncc(C2CCCN2)c1,1
113,7529,O=C([C@H]1C[C@H](Oc2cccc(Cl)c2)CN1)N1CCCN(C2CCC2)CC1,1
114,5202,O=[N+]([O-])c1cn2c(n1)OCC(OCc1ccc(OC(F)(F)F)cc1)C2,0
115,7873,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)([O-])=NC(=O)NC3CCC(C)CC3)cc2)C1=O,0
116,5278,CCC.Cc1ccc2c(-c3nnc(SCCN4CCc5cc6nc(C)oc6cc5CC4)n3C)cccc2n1,0
117,5066,CC(=O)NC1CC2CCC(C1)N2Cc1ccc(Oc2nc3ncccc3s2)cc1,0
118,2303,O=C(NCc1ccc(OC(F)(F)F)cc1)C1c2ccccc2C(=O)N1C1CCC(F)(F)CC1,0
119,7949,O=C1N[C@H](c2cncc(C#Cc3ccccc3)c2)[C@@H](c2cc(F)ccc2F)O1,1
120,5909,CC1CC2C3CCC4N(C)C(=O)C=CC4(C)C3CCC2(C)C1O,0
121,868,CC(=O)NC(=O)C1CCC(C2N=CC(c3cccc(Br)c3)=N2)CC1,1
122,9303,O=C(/C=C/c1ccc(CN2CCCC(c3c(-c4ccccc4)[nH]c4ccccc34)C2)cc1)NO,0
123,4448,C[C@@]12CCN(C[C@H](NC(=O)c3cc4ccoc4cn3)C1)C2,1
124,5643,COc1cccc(C2(O)CCN([C@H](C)[C@H](O)c3ccc4c(c3)CCC(=O)N4)CC2)c1,0
125,11530,Cc1ncsc1-c1nnc(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)n1C,1
126,10031,CC(C)c1cc(C(F)(F)F)cc(COCC2(c3ccc(F)cc3)CCN(C)CC2)n1,0
127,311,CCO[C@H]1CN([C@H]2CC[C@@](O)(c3ccccc3)CC2)C[C@@H]1NC(=O)CNC(=O)c1cccc(C(F)(F)F)c1,0
128,10558,Cc1ccc([C@@H](C)N2[C@H]3CC[C@@H]2C[C@@H](Oc2cccc(C(N)=O)c2)C3)s1,1
129,1393,FC(F)(F)c1ccc(Nc2ncnc3cc(-c4ncccc4C(F)(F)F)ccc23)nc1,1
130,7977,COC1COCCC1N[C@@H]1C[C@H]2CN(C(=O)CCc3ccccc3)C[C@@]2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,0
131,6759,COc1cncc(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C(C)(C)O3)c1,0
132,3244,NC(=O)c1cn(-c2cccc(Br)c2)c2ncccc2c1=O,0
133,2974,Cc1cc(C2(O)CCC(NC(=O)CCc3ccccc3)CC2)ccc1O,0
134,4365,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,0
135,1880,CS(=O)(=O)CC(=O)N1CCC(c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCCCC3)c2)CC1,0
136,5264,N#Cc1ccc(Cn2cncc2CN(CCCN)[C@H]2CCN(Cc3ccccc3)C2=O)cc1,1
137,9725,CC1COCCN1c1cc(CS(C)(=O)=O)nc(-c2ccc3[nH]ccc3c2)n1,0
